id,name,type,lat,lon,address,operator,source
station_unique:0,4.19민주묘지,우이신설선,37.64954,127.01371,서울특별시 강북구 삼양로 519,우이신설경전철운영㈜,전체_도시철도역사정보_20260228
station_unique:1,가능역,경원선,37.748362,127.044251,경기도 의정부시 평화로 633,한국철도공사,전체_도시철도역사정보_20260228
station_unique:2,가락시장,3호선,37.492318,127.1177,서울특별시 송파구 송파대로 지하257(가락동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:3,가락시장,8호선,37.493004,127.118279,서울특별시 송파구 송파대로 지하257(가락동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:4,가산디지털단지,7호선,37.480376,126.882704,서울특별시 금천구 벚꽃로 309(가산동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:5,가산디지털단지역,경부선,37.481568,126.882628,서울시 금천구 벚꽃로 309,한국철도공사,전체_도시철도역사정보_20260228
station_unique:6,가야,부산 도시철도 2호선,35.15589,129.04283,부산광역시 부산진구 가야대로 지하 650,부산광역시 부산교통공사,전체_도시철도역사정보_20260228
station_unique:7,가야대,부산김해경전철,35.26672721,128.8650703,경상남도 김해시 해반천로 211,부산-김해경전철㈜,전체_도시철도역사정보_20260228
station_unique:8,가양,서울 도시철도 9호선,37.561111,126.855078,서울특별시 강서구 양천로 지하485,서울특별시 서울시메트로9호선㈜,전체_도시철도역사정보_20260228
station_unique:9,가오리,우이신설선,37.64162,127.01681,서울특별시 강북구 삼양로 426,우이신설경전철운영㈜,전체_도시철도역사정보_20260228
station_unique:10,가재울,인천지하철 2호선,37.484152,126.683883,인천광역시 서구 열우물로 252 (가좌동),인천교통공사,전체_도시철도역사정보_20260228
station_unique:11,가정(루원시티),인천지하철 2호선,37.524805,126.675387,인천광역시 서구 봉오대로 234 (가정동),인천교통공사,전체_도시철도역사정보_20260228
station_unique:12,가정중앙시장,인천지하철 2호선,37.517511,126.676784,인천광역시 서구 가남로 400 (가정동),인천교통공사,전체_도시철도역사정보_20260228
station_unique:13,가좌역,경의중앙선,37.568611,126.914841,서울시 서대문구 수색로 27(남가좌동),한국철도공사,전체_도시철도역사정보_20260228
station_unique:14,가천대역,분당선,37.448784,127.126677,경기도 성남시 수정구 성남대로 1332,한국철도공사,전체_도시철도역사정보_20260228
station_unique:15,가평역,경춘선,37.814515,127.510693,경기도 가평군 가평읍 문화로 13-42(달전리 567),한국철도공사,전체_도시철도역사정보_20260228
station_unique:16,각산,대구 도시철도 1호선,35.867852,128.723843,동구 안심로 지하363 (신서동),대구교통공사,전체_도시철도역사정보_20260228
station_unique:17,간석역,경인선,37.464689,126.693408,인천시 남동구 석정로 522-14,한국철도공사,전체_도시철도역사정보_20260228
station_unique:18,간석오거리,인천지하철 1호선,37.466921,126.707861,인천광역시 남동구 경인로 674,인천교통공사,전체_도시철도역사정보_20260228
station_unique:19,갈마,대전 도시철도 1호선,36.357522,127.372632,대전광역시 서구 한밭대로 지하 666(갈마동),대전교통공사,전체_도시철도역사정보_20260228
station_unique:20,갈매역,경춘선,37.634135,127.114803,경기도 구리시 갈매동 경춘북로 229(갈매동 502-18),한국철도공사,전체_도시철도역사정보_20260228
station_unique:21,갈산,인천지하철 1호선,37.517124,126.721566,인천광역시 부평구 부평대로 286,인천교통공사,전체_도시철도역사정보_20260228
station_unique:22,감삼,대구 도시철도 2호선,35.8543251,128.547905,달서구 달구벌대로 지하1665 (감삼동),대구교통공사,전체_도시철도역사정보_20260228
station_unique:23,감전,부산 도시철도 2호선,35.15553,128.99114,부산광역시 사상구 사상로 지하 93-1,부산광역시 부산교통공사,전체_도시철도역사정보_20260228
station_unique:24,갑천,대전 도시철도 1호선,36.354578,127.354467,대전광역시 서구 갑천도시고속도로 지하 1833(월평동),대전교통공사,전체_도시철도역사정보_20260228
station_unique:25,강남,신분당선,37.49738544,127.0278789,서울특별시 강남구 강남대로 지하 396,경기도 신분당선,전체_도시철도역사정보_20260228
station_unique:26,강남,2호선,37.49805,127.02795,서울특별시 강남구 강남대로 지하396(역삼동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:27,강남구청,7호선,37.517185,127.04122,서울특별시 강남구 학동로 지하346(삼성동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:28,강남구청역,분당선,37.516572,127.041575,서울시 강남구 학동로 지하 364,한국철도공사,전체_도시철도역사정보_20260228
station_unique:29,강남대,에버라인,37.27017073,127.1260669,경기도 용인시 기흥구 중부대로 578,경기도 용인경전철,전체_도시철도역사정보_20260228
station_unique:30,강동,5호선,37.53581,127.13249,서울특별시 강동구 천호대로 지하1097(천호동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:31,강동구청,8호선,37.530348,127.120461,서울특별시 강동구 올림픽로 지하550(성내동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:32,강매역,경의중앙선,37.612396,126.844537,경기도 고양시 덕양구 소원로 202,한국철도공사,전체_도시철도역사정보_20260228
station_unique:33,강변(동서울터미널),2호선,37.535161,127.094684,서울특별시 광진구 강변역로 53(구의동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:34,강서구청,부산 도시철도 3호선,35.21125,128.98175,부산광역시 강서구 낙동북로 485,부산광역시 부산교통공사,전체_도시철도역사정보_20260228
station_unique:35,강일,5호선,37.557521,127.176018,서울특별시 강동구 고덕로 지하456(강일동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:36,강창,대구 도시철도 2호선,35.8531116,128.4789997,달서구 달구벌대로 지하1014 (호산동),대구교통공사,전체_도시철도역사정보_20260228
station_unique:37,강촌역,경춘선,37.805728,127.634054,강원도 춘춘시 남산면 강촌로 150(방곡리 409),한국철도공사,전체_도시철도역사정보_20260228
station_unique:38,개금,부산 도시철도 2호선,35.15325,129.02056,부산광역시 부산진구 가야대로 지하 442,부산광역시 부산교통공사,전체_도시철도역사정보_20260228
station_unique:39,개롱,5호선,37.498097,127.134817,서울특별시 송파구 오금로 지하402(가락동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:40,개봉역,경인선,37.494698,126.858504,서울시 구로구 경인로 40길 47,한국철도공사,전체_도시철도역사정보_20260228
station_unique:41,개운포역,동해선,35.507884,129.321097,울산시 남구 상개리 97-1,한국철도공사,전체_도시철도역사정보_20260228
station_unique:42,개포동역,분당선,37.489112,127.066027,서울시 강남구 개포동 지하 420(개포동),한국철도공사,전체_도시철도역사정보_20260228
station_unique:43,개화,서울 도시철도 9호선,37.578591,126.797833,서울특별시 강서구 개화동로8길 19,서울특별시 서울시메트로9호선㈜,전체_도시철도역사정보_20260228
station_unique:44,개화산,5호선,37.572458,126.806838,서울특별시 강서구 양천로 22(방화동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:45,거여,5호선,37.493208,127.143983,서울특별시 송파구 오금로 지하499(거여동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:46,거제,부산 도시철도 3호선,35.18858,129.07394,부산광역시 연제구 월드컵대로 지하 209,부산광역시 부산교통공사,전체_도시철도역사정보_20260228
station_unique:47,거제역,동해선,35.18958,129.074385,부산광역시 연제구 거제동 419-2,한국철도공사,전체_도시철도역사정보_20260228
station_unique:48,거제해맞이역,동해선,35.181197,129.069015,부산광역시 연제구 거제동 619-1,한국철도공사,전체_도시철도역사정보_20260228
station_unique:49,건대입구,2호선,37.540408,127.069231,서울특별시 광진구 아차산로 243(화양동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:50,건대입구,7호선,37.540882,127.071103,서울특별시 광진구 능동로 지하110(화양동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:51,건들바위,대구 도시철도 3호선,35.85538252,128.5996903, 남구 명덕로 260(이천동),대구교통공사,전체_도시철도역사정보_20260228
station_unique:52,걸포북변역,김포도시철도,37.631639,126.70575,경기도 김포시 김포대로 지하 1040,김포골드라인에스알에스㈜,전체_도시철도역사정보_20260228
station_unique:53,검단사거리,인천지하철 2호선,37.601693,126.656545,인천광역시 서구 검단로 473 (왕길동),인천교통공사,전체_도시철도역사정보_20260228
station_unique:54,검단오류,인천지하철 2호선,37.5950162,126.62801,인천광역시 서구 검단로 187 (오류동),인천교통공사,전체_도시철도역사정보_20260228
station_unique:55,검단호수공원,인천지하철 1호선,37.6025,126.688056,인천광역시 서구 불로동 608-16,인천교통공사,전체_도시철도역사정보_20260228
station_unique:56,검바위,인천지하철 2호선,37.561091,126.677529,인천광역시 서구 서곶로 492 (검암동),인천교통공사,전체_도시철도역사정보_20260228
station_unique:57,검암,인천지하철 2호선,37.568611,126.675682,인천광역시 서구 검바위로 4 (검암동),인천교통공사,전체_도시철도역사정보_20260228
station_unique:58,검암,인천국제공항선,37.56915547,126.6735357,인천광역시 서구 검바위로 26,공항철도주식회사,전체_도시철도역사정보_20260228
station_unique:59,경기광주역,경강선,37.398974,127.253201,경기도 광주시 광주역로 10 경기광주역사,한국철도공사,전체_도시철도역사정보_20260228
station_unique:60,경기도청북부청사,의정부,37.75073213,127.0714795,경기도 의정부시 장곡로 615,의정부경량전철㈜,전체_도시철도역사정보_20260228
station_unique:61,경대병원,대구 도시철도 2호선,35.863102,128.60316,중구 달구벌대로 지하2190 (삼덕동),대구교통공사,전체_도시철도역사정보_20260228
station_unique:62,경마공원역,안산과천선,37.443987,127.007899,경기도 과천시 경마공원대로 105,한국철도공사,전체_도시철도역사정보_20260228
station_unique:63,경복궁(정부서울청사),3호선,37.575844,126.973576,서울특별시 종로구 사직로 지하130(적선동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:64,경산역,대경선,35.8192,128.7276,경북 경산시 중앙로1,한국철도공사,전체_도시철도역사정보_20260228
station_unique:65,경성대·부경대,부산 도시철도 2호선,35.13757,129.10055,부산광역시 남구 수영로 지하 324,부산광역시 부산교통공사,전체_도시철도역사정보_20260228
station_unique:66,경인교대입구,인천지하철 1호선,37.538272,126.722603,인천광역시 계양구 계양대로 162,인천교통공사,전체_도시철도역사정보_20260228
station_unique:67,경전철의정부,의정부,37.73729974,127.043321,경기도 의정부시 신흥로 237,의정부경량전철㈜,전체_도시철도역사정보_20260228
station_unique:68,경찰병원,3호선,37.495754,127.124198,서울특별시 송파구 중대로 지하149(가락동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:69,계명대,대구 도시철도 2호선,35.85146491,128.491969,달서구 달구벌대로 지하1140 (신당동),대구교통공사,전체_도시철도역사정보_20260228
station_unique:70,계산,인천지하철 1호선,37.543243,126.728436,인천광역시 계양구 경명대로 1089,인천교통공사,전체_도시철도역사정보_20260228
station_unique:71,계양,인천지하철 1호선,37.571539,126.736319,인천광역시 계양구 다남로 24,인천교통공사,전체_도시철도역사정보_20260228
station_unique:72,계양,인천국제공항선,37.571769,126.736319,인천광역시 계양구 다남로 24,공항철도주식회사,전체_도시철도역사정보_20260228
station_unique:73,고덕,5호선,37.555002,127.154214,서울특별시 강동구 고덕로 지하253(고덕동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:74,고려대(종암),6호선,37.59034,127.03626,서울특별시 성북구 종암로 지하1(종암동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:75,고산,대구 도시철도 2호선,35.842955,128.69335,수성구 달구벌대로 지하3080 (시지동),대구교통공사,전체_도시철도역사정보_20260228
station_unique:76,고색역,수인선,37.249829,126.9805899,경기도 수원시 권선구 매송고색로 지하690(고색동),한국철도공사,전체_도시철도역사정보_20260228
station_unique:77,고속터미널,7호선,37.503387,127.005055,서울특별시 서초구 신반포로 지하188(반포동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:78,고속터미널,3호선,37.504953,127.004916,서울특별시 서초구 신반포로 지하188(반포동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:79,고속터미널,서울 도시철도 9호선,37.505933,127.004044,서울특별시 서초구 신반포로 지하188,서울특별시 서울시메트로9호선㈜,전체_도시철도역사정보_20260228
station_unique:80,고잔역,수인선|안산과천선,37.316821,126.823094,경기도 안산시 단원구 중앙대로 784 ,한국철도공사,전체_도시철도역사정보_20260228
station_unique:81,고진,에버라인,37.24463834,127.2141836,경기도 용인시 처인구 경안천로 141,경기도 용인경전철,전체_도시철도역사정보_20260228
station_unique:82,고촌,부산 경량도시철도 4호선,35.23603,129.1605,부산광역시 기장군 철마면 반송로 991,부산광역시 부산교통공사,전체_도시철도역사정보_20260228
station_unique:83,고촌역,김포도시철도,37.60125,126.770361,경기도 김포시 고촌읍 김포대로 지하 350,김포골드라인에스알에스㈜,전체_도시철도역사정보_20260228
station_unique:84,곡산역,경의중앙선|서해선,37.645729,126.801877,경기도 고양시 일산동구 경의로 160(백석동),한국철도공사,전체_도시철도역사정보_20260228
station_unique:85,곤제,의정부,37.75054343,127.0838651,경기도 의정부시 천보로 173,의정부경량전철㈜,전체_도시철도역사정보_20260228
station_unique:86,곤지암역,경강선,37.350525,127.346186,경기도 광주시 곤지암천로 333,한국철도공사,전체_도시철도역사정보_20260228
station_unique:87,공단,대구 도시철도 3호선,35.892,128.5536, 북구 팔달로 28(비산동),대구교통공사,전체_도시철도역사정보_20260228
station_unique:88,공덕,인천국제공항선,37.5427105,126.9516296,서울특별시 마포구 마포대로 92,공항철도주식회사,전체_도시철도역사정보_20260228
station_unique:89,공덕,6호선,37.543592,126.951664,서울특별시 마포구 백범로 지하200(공덕동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:90,공덕,5호선,37.544005,126.951058,서울특별시 마포구 마포대로 지하100(공덕동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:91,공덕역,경의중앙선,37.542711,126.952134,서울시 마포구 공덕동 마포대로 92,한국철도공사,전체_도시철도역사정보_20260228
station_unique:92,공릉(서울과학기술대),7호선,37.625642,127.072969,서울특별시 노원구 동일로 지하1074(공릉동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:93,공항,광주도시철도 1호선,35.144179,126.81153,광주광역시 광산구 상무대로 지하 416-99(신촌동),광주교통공사,전체_도시철도역사정보_20260228
station_unique:94,공항,부산김해경전철,35.171906,128.948586,부산광역시 강서구 공항진입로 165,부산-김해경전철㈜,전체_도시철도역사정보_20260228
station_unique:95,공항시장,서울 도시철도 9호선,37.563726,126.810678,서울특별시 강서구 방화동로 지하30,서울특별시 서울시메트로9호선㈜,전체_도시철도역사정보_20260228
station_unique:96,공항화물청사,인천국제공항선,37.45902611,126.4774333,인천광역시 중구 공항동로135번길 86,공항철도주식회사,전체_도시철도역사정보_20260228
station_unique:97,과천역,안산과천선,37.432805,126.996404,경기도 과천시 별양로 지하 177,한국철도공사,전체_도시철도역사정보_20260228
station_unique:98,관악산,수도권 경량도시철도 신림선,37.46916896,126.944954837,서울특별시 관악구 신림로 23 (신림동),남서울경전철 주식회사,전체_도시철도역사정보_20260228
station_unique:99,관악역,경부선,37.419578,126.908476,경기도 안양시 만안구 경수대로 1273번길 46,한국철도공사,전체_도시철도역사정보_20260228
station_unique:100,광교(경기대),신분당선,37.30173474,127.0448561,경기도 수원시 영통구 대학로 55 신분당선 광교역,경기도 신분당선,전체_도시철도역사정보_20260228
station_unique:101,광교중앙(아주대),신분당선,37.2884537,127.051609,경기도 수원시 영통구 도청로 지하45,경기도 신분당선,전체_도시철도역사정보_20260228
station_unique:102,광나루(장신대),5호선,37.545301,127.103478,서울특별시 광진구 아차산로 지하571(광장동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:103,광명사거리,7호선,37.47927,126.854854,경기도 광명시 오리로 지하980(광명동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:104,광명역,경부선,37.415995,126.884523,경기도 광명시 광명역로 21,한국철도공사,전체_도시철도역사정보_20260228
station_unique:105,광안,부산 도시철도 2호선,35.15792,129.113197,부산광역시 수영구 수영로 지하 576,부산광역시 부산교통공사,전체_도시철도역사정보_20260228
station_unique:106,광운대역,경원선,37.62357,127.06181,서울시 노원구 석계로 98-2(광운대역),한국철도공사,전체_도시철도역사정보_20260228
station_unique:107,광운대역,경춘선,37.623635,127.061975,서울시 노원구 석계로 98-2(광운대역),한국철도공사,전체_도시철도역사정보_20260228
station_unique:108,광운대역,경의중앙선,37.6239,127.062,서울시 노원구 석계로 98-2(광운대역),한국철도공사,전체_도시철도역사정보_20260228
station_unique:109,광주송정역,광주도시철도 1호선,35.137529,126.791488,광주광역시 광산구 상무대로 지하 201-99(송정동),광주교통공사,전체_도시철도역사정보_20260228
station_unique:110,광화문(세종문화회관),5호선,37.571645,126.976568,서울특별시 종로구 세종대로 지하172(세종로),서울교통공사,전체_도시철도역사정보_20260228
station_unique:111,광흥창(서강),6호선,37.547464,126.931971,서울특별시 마포구 독막로 지하165(창전동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:112,괘법르네시떼,부산김해경전철,35.1632616,128.9776836,부산광역시 사상구 광장로 9,부산-김해경전철㈜,전체_도시철도역사정보_20260228
station_unique:113,괴정,부산 도시철도 1호선,35.1,128.9925,부산광역시 사하구 낙동대로 지하 221,부산광역시 부산교통공사,전체_도시철도역사정보_20260228
station_unique:114,교대,부산 도시철도 1호선,35.19583,129.08,부산광역시 연제구 중앙대로 지하 1217,부산광역시 부산교통공사,전체_도시철도역사정보_20260228
station_unique:115,교대,대구 도시철도 1호선,35.8510953,128.590643,남구 중앙대로 지하194 (대명동),대구교통공사,전체_도시철도역사정보_20260228
station_unique:116,교대(법원·검찰청),3호선,37.49306,127.013796,서울특별시 서초구 서초대로 지하294(서초동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:117,교대(법원·검찰청),2호선,37.493957,127.014431,서울특별시 서초구 서초대로 지하294(서초동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:118,교대역,동해선,35.1938,129.07958,부산시 연제구 중앙대로 1196,한국철도공사,전체_도시철도역사정보_20260228
station_unique:119,구남,부산 도시철도 2호선,35.19681,128.99492,부산광역시 북구 백양대로 지하 1026,부산광역시 부산교통공사,전체_도시철도역사정보_20260228
station_unique:120,구래역,김포도시철도,37.645354,126.6285,경기도 김포시 김포한강7로 87,김포골드라인에스알에스㈜,전체_도시철도역사정보_20260228
station_unique:121,구로디지털단지,2호선,37.4852931,126.901456,서울특별시 구로구 도림천로 477(구로동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:122,구로역,경부선,37.503178,126.882037,서울시 구로구 구로중앙로 174,한국철도공사,전체_도시철도역사정보_20260228
station_unique:123,구룡역,분당선,37.486985,127.059496,서울시 강남구 개포동 175-3,한국철도공사,전체_도시철도역사정보_20260228
station_unique:124,구리(구리전통시장),8호선,37.60256,127.14073,인창동 675-1 일원(구리역공원),구리도시공사,전체_도시철도역사정보_20260228
station_unique:125,구리역,경의중앙선,37.60326,127.143373,경기도 구리시 건원대로 34번길 32-29(인창동 244-2),한국철도공사,전체_도시철도역사정보_20260228
station_unique:126,구명,부산 도시철도 2호선,35.20253,128.99931,부산광역시 북구 백양대로 지하 1094,부산광역시 부산교통공사,전체_도시철도역사정보_20260228
station_unique:127,구미역,대경선,36.128278,128.331071,경북 구미시 구미중앙로 76,한국철도공사,전체_도시철도역사정보_20260228
station_unique:128,구반포,서울 도시철도 9호선,37.501389,126.987222,서울특별시 서초구 신반포로 지하17,서울특별시 서울시메트로9호선㈜,전체_도시철도역사정보_20260228
station_unique:129,구산,6호선,37.611196,126.9172519,서울특별시 은평구 연서로 지하137-1(구산동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:130,구서,부산 도시철도 1호선,35.247407,129.091327,부산광역시 금정구 금정로 233번길 46,부산광역시 부산교통공사,전체_도시철도역사정보_20260228
station_unique:131,구성역,분당선,37.299013,127.105664,경기도 용인시 기흥구 용구대로 2403,한국철도공사,전체_도시철도역사정보_20260228
station_unique:132,구암,대전 도시철도 1호선,36.356605,127.33083,대전광역시 유성구 유성대로 703(구암동),대전교통공사,전체_도시철도역사정보_20260228
station_unique:133,구암(과학대보건대입구),대구 도시철도 3호선,35.92574223,128.5503415, 북구 팔거천동로 1(구암동),대구교통공사,전체_도시철도역사정보_20260228
station_unique:134,구의(광진구청),2호선,37.537157,127.0862124,서울특별시 광진구 아차산로 384-1(구의동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:135,구일역,경인선,37.495973,126.869201,서울시 구로구 구일로 133,한국철도공사,전체_도시철도역사정보_20260228
station_unique:136,구파발,3호선,37.636612,126.918827,서울특별시 은평구 진관2로 지하15-25 (진관동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:137,구포,부산 도시철도 3호선,35.20644,128.99631,부산광역시 북구 낙동대로 1697,부산광역시 부산교통공사,전체_도시철도역사정보_20260228
station_unique:138,국수역,경의중앙선,37.516171,127.399402,경기도 양평군 양서면 국수역길 45,한국철도공사,전체_도시철도역사정보_20260228
station_unique:139,국제금융센터·부산은행,부산 도시철도 2호선,35.14583,129.06672,부산광역시 남구 전포대로 지하97 ,부산광역시 부산교통공사,전체_도시철도역사정보_20260228
station_unique:140,국제업무지구,인천지하철 1호선,37.400421,126.630105,인천광역시 연수구 인천타워대로 334,인천교통공사,전체_도시철도역사정보_20260228
station_unique:141,국회의사당,서울 도시철도 9호선,37.528105,126.917874,서울특별시 영등포구 국회대로 지하758,서울특별시 서울시메트로9호선㈜,전체_도시철도역사정보_20260228
station_unique:142,군자(능동),5호선,37.557102,127.079559,서울특별시 광진구 천호대로 지하550(능동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:143,군자(능동),7호선,37.557151,127.079484,서울특별시 광진구 천호대로 지하550(능동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:144,군포역,경부선,37.353732,126.948517,경기도 군포시 군포역1길 27,한국철도공사,전체_도시철도역사정보_20260228
station_unique:145,굴봉산역,경춘선,37.832086,127.557732,강원도 춘천시 남산면 서백길 192(백양리 588-30),한국철도공사,전체_도시철도역사정보_20260228
station_unique:146,굴포천,도시철도 7호선,37.50695,126.731481,인천광역시 부평구 길주로 지하 623 (삼산동),인천교통공사,전체_도시철도역사정보_20260228
station_unique:147,굽은다리(강동구민회관앞),5호선,37.545442,127.142844,서울특별시 강동구 양재대로 지하1572(명일동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:148,귤현,인천지하철 1호선,37.566362,126.742498,인천광역시 계양구 장제로 1136,인천교통공사,전체_도시철도역사정보_20260228
station_unique:149,금곡,부산 도시철도 2호선,35.26733,129.01686,부산광역시 북구 금곡대로 685,부산광역시 부산교통공사,전체_도시철도역사정보_20260228
station_unique:150,금곡역,경춘선,37.637414,127.207931,경기도 남양주시 경춘로 903(금곡동 404-276),한국철도공사,전체_도시철도역사정보_20260228
station_unique:151,금남로4가,광주도시철도 1호선,35.150976,126.914446,광주광역시 동구 금남로 지하 210(금남로4가),광주교통공사,전체_도시철도역사정보_20260228
station_unique:152,금남로5가,광주도시철도 1호선,35.153658,126.910033,광주광역시 북구 금남로 지하 138(북동),광주교통공사,전체_도시철도역사정보_20260228
station_unique:153,금련산,부산 도시철도 2호선,35.14989,129.111008,부산광역시 수영구 수영로 지하 482,부산광역시 부산교통공사,전체_도시철도역사정보_20260228
station_unique:154,금릉역,경의중앙선,37.751295,126.765401,경기도 파주시 금릉역로85,한국철도공사,전체_도시철도역사정보_20260228
station_unique:155,금사,부산 경량도시철도 4호선,35.21583,129.11517,부산광역시 금정구 반송로 지하 465,부산광역시 부산교통공사,전체_도시철도역사정보_20260228
station_unique:156,금정역,경부선,37.371957,126.943411,경기도 군포시 군포로 750,한국철도공사,전체_도시철도역사정보_20260228
station_unique:157,금정역,안산과천선,37.371957,126.943611,경기도 군포시 군포로 750,한국철도공사,전체_도시철도역사정보_20260228
station_unique:158,금천구청역,경부선,37.45576,126.894344,서울시 금천구 시흥대로 63길 91,한국철도공사,전체_도시철도역사정보_20260228
station_unique:159,금촌역,경의중앙선,37.766106,126.774515,경기도 파주시 새꽃로 193,한국철도공사,전체_도시철도역사정보_20260228
station_unique:160,금호,3호선,37.548269,127.015785,서울특별시 성동구 동호로 지하104(금호동4가),서울교통공사,전체_도시철도역사정보_20260228
station_unique:161,기장역,동해선,35.244627,129.2188951,부산시 기장군 기장읍 차성로288번길 86,한국철도공사,전체_도시철도역사정보_20260228
station_unique:162,기흥(백남준아트센터),에버라인,37.27545288,127.1170465,경기도 용인시 기흥구 중부대로 460,경기도 용인경전철,전체_도시철도역사정보_20260228
station_unique:163,기흥역,분당선,37.275657,127.115944,경기도 용인시 중부대로 460,한국철도공사,전체_도시철도역사정보_20260228
station_unique:164,길동,5호선,37.538022,127.140085,서울특별시 강동구 양재대로 지하1480(길동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:165,길음,4호선,37.603387,127.025053,서울특별시 성북구 동소문로 지하248(길음동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:166,김대중컨벤션센터(마륵),광주도시철도 1호선,35.143214,126.841442,광주광역시 서구 상무대로 지하 705(마륵동),광주교통공사,전체_도시철도역사정보_20260228
station_unique:167,김량장,에버라인,37.23732377,127.1986109,경기도 용인시 처인구 금학로 315,경기도 용인경전철,전체_도시철도역사정보_20260228
station_unique:168,김유정역,경춘선,37.818475,127.714302,강원도 춘천시 신동면 김유정로 1435(신동면 증리 859-3),한국철도공사,전체_도시철도역사정보_20260228
station_unique:169,김포공항,서울 도시철도 9호선,37.562056,126.801633,서울특별시 강서구 하늘길 지하77,서울특별시 서울시메트로9호선㈜,전체_도시철도역사정보_20260228
station_unique:170,김포공항,인천국제공항선,37.56211652,126.8015442,서울특별시 강서구 하늘길 77,공항철도주식회사,전체_도시철도역사정보_20260228
station_unique:171,김포공항,5호선,37.56217,126.801273,서울특별시 강서구 하늘길 지하77(방화동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:172,김포공항역,서해선,37.5621179,126.804056,서울특별시 강서구 하늘길 지하 77,한국철도공사,전체_도시철도역사정보_20260228
station_unique:173,김포공항역,김포도시철도,37.562309,126.801833,서울특별시 강서구 하늘길 지하 77,김포골드라인에스알에스㈜,전체_도시철도역사정보_20260228
station_unique:174,김해대학,부산김해경전철,35.22899,128.915612,경상남도 김해시 김해대로 2641,부산-김해경전철㈜,전체_도시철도역사정보_20260228
station_unique:175,김해시청,부산김해경전철,35.227103,128.89041,경상남도 김해시 김해대로 2408,부산-김해경전철㈜,전체_도시철도역사정보_20260228
station_unique:176,까치산,5호선,37.5322,126.84645,서울특별시 강서구 강서로 지하54(화곡동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:177,까치울,도시철도 7호선,37.506236,126.81095,경기도 부천시 원미구 길주로 지하 626 (춘의동),인천교통공사,전체_도시철도역사정보_20260228
station_unique:178,낙민,부산 경량도시철도 4호선,35.20025,129.09078,부산광역시 동래구 충렬대로 지하 285,부산광역시 부산교통공사,전체_도시철도역사정보_20260228
station_unique:179,낙성대(강감찬),2호선,37.47713,126.963583,서울특별시 관악구 남부순환로 지하1928(봉천동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:180,남광주,광주도시철도 1호선,35.1389849,126.92318,광주광역시 동구 제봉로 지하 14(학동),광주교통공사,전체_도시철도역사정보_20260228
station_unique:181,남구로,7호선,37.486181,126.887372,서울특별시 구로구 도림로 지하7(구로동) ,서울교통공사,전체_도시철도역사정보_20260228
station_unique:182,남동구청,인천지하철 2호선,37.448179,126.736581,인천광역시 남동구 인주대로 지하 889 (만수동),인천교통공사,전체_도시철도역사정보_20260228
station_unique:183,남동인더스파크역,수인선,37.407668,126.695613,인천시 남동구 은청로 17,한국철도공사,전체_도시철도역사정보_20260228
station_unique:184,남부터미널(예술의전당),3호선,37.48494,127.016289,서울특별시 서초구 서초중앙로 지하31(서초동),서울교통공사,전체_도시철도역사정보_20260228
station_unique:185,남산,부산 도시철도 1호선,35.26528,129.0925,부산광역시 금정구 중앙대로 지하2019-1 ,부산광역시 부산교통공사,전체_도시철도역사정보_20260228
